,Hour,Month,DayOfWeek,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
2490,15,9,4,Sedan,FTG-450-HGT-210,A-101,Express,Medium,115,115.0,"13.21331620748757, 77.55413526894684",60,Not Fraud
2491,17,10,4,SUV,FTG-451-YUI-987,B-102,Regular,Large,145,145.0,"13.21331620748757, 77.55413526894684",83,Not Fraud
2492,19,11,5,Bus ,FTG-452-BVC-654,C-103,Express,Large,330,265.0,"13.21331620748757, 77.55413526894684",71,Not Fraud
2493,21,12,5,Car,FTG-453-NPH-321,A-101,Regular,Small,90,90.0,"13.21331620748757, 77.55413526894684",97,Not Fraud
2494,0,2,1,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"13.21331620748757, 77.55413526894684",46,Not Fraud
2495,2,3,0,Truck,FTG-455-EDC-765,C-103,Regular,Large,330,125.0,"13.21331620748757, 77.55413526894684",81,Fraud
2496,4,4,1,Van,FTG-456-LMK-432,B-102,Express,Medium,125,125.0,"13.21331620748757, 77.55413526894684",64,Not Fraud
2497,6,5,1,Sedan,FTG-457-PLN-109,A-101,Regular,Medium,115,60.0,"13.21331620748757, 77.55413526894684",93,Fraud
2498,9,6,2,SUV,FTG-458-VQR-876,B-102,Express,Large,145,90.0,"13.21331620748757, 77.55413526894684",57,Fraud
2499,11,8,3,Bus ,FTG-459-WQX-543,C-103,Regular,Large,330,265.0,"13.21331620748757, 77.55413526894684",86,Not Fraud
2500,5,9,2,Bus ,FTG-001-ACC-123,A-101,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",65,Not Fraud
2501,21,9,3,Car,FTG-002-XCZ-456,B-102,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",78,Not Fraud
2502,12,10,1,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",53,Not Fraud
2503,4,10,2,Truck,FTG-044-LMN-321,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",92,Not Fraud
2504,19,11,0,Van,FTG-505-DEF-654,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",60,Not Fraud
2505,11,11,1,Sedan,FTG-066-GHI-947,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",105,Not Fraud
2506,2,12,6,SUV,FTG-707-YKL-210,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",70,Not Fraud
2507,17,1,6,Bus ,FTG-088-URW-543,C-103,Regular,Large,350,160.0,"13.059816123454882, 77.77068662374292",88,Fraud
2508,9,1,4,Car,FTG-909-RRT-876,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",45,Not Fraud
2509,0,2,6,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",72,Not Fraud
2510,16,2,4,Truck,FTG-021-QRE-765,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",58,Not Fraud
2511,7,3,5,Van,FTG-011-ZXC-432,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",81,Not Fraud
2512,22,3,6,Sedan,FTG-013-PCI-109,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",67,Not Fraud
2513,14,4,4,SUV,FTG-014-KCH-876,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",98,Not Fraud
2514,5,4,5,Bus ,FTG-055-DWV-543,A-101,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",50,Not Fraud
2515,21,5,3,Car,FTG-066-NIH-210,B-102,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",75,Not Fraud
2516,12,6,4,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",62,Not Fraud
2517,4,6,2,Truck,FTG-088-UYT-654,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",84,Not Fraud
2518,19,7,3,Van,FTG-099-FRD-321,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",55,Not Fraud
2519,10,7,1,Sedan,FTG-120-TYU-098,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",80,Not Fraud
2520,2,8,2,SUV,FTG-121-BVC-765,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",68,Not Fraud
2521,17,8,0,Bus ,FTG-122-XSW-432,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",90,Not Fraud
2522,9,9,1,Car,FTG-123-NMK-109,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",48,Not Fraud
2523,0,10,6,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",77,Not Fraud
2524,15,10,0,Truck,FTG-125-VBN-543,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",63,Not Fraud
2525,7,11,5,Van,FTG-126-PLM-210,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",87,Not Fraud
2526,22,11,6,Sedan,FTG-127-HGT-987,A-101,Express,Medium,160,140.0,"13.059816123454882, 77.77068662374292",52,Fraud
2527,14,12,4,SUV,FTG-128-WSX-654,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",95,Not Fraud
2528,5,12,5,Bus ,FTG-129-QAZ-321,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",73,Not Fraud
2529,21,1,4,Car,FTG-130-LPO-098,A-101,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",82,Not Fraud
2530,12,1,1,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",57,Not Fraud
2531,3,2,2,Truck,FTG-132-IXC-432,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",96,Not Fraud
2532,19,2,0,Van,FTG-033-JCP-109,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",66,Not Fraud
2533,10,3,1,Sedan,FTG-134-RFV-876,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",89,Not Fraud
2534,2,3,2,SUV,FTG-135-EDC-543,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",51,Not Fraud
2535,17,4,0,Bus ,FTG-136-OKM-210,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",76,Not Fraud
2536,9,5,1,Car,FTG-137-NJI-987,A-101,Express,Small,120,0.0,"13.059816123454882, 77.77068662374292",61,Fraud
2537,0,5,6,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",85,Not Fraud
2538,15,6,0,Truck,FTG-029-UTY-321,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",74,Not Fraud
2539,7,6,5,Van,FTG-140-POU-098,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",93,Not Fraud
2540,22,7,6,Sedan,FTG-141-ZXC-765,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",49,Not Fraud
2541,14,7,5,SUV,FTG-142-VBN-432,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",83,Not Fraud
2542,5,8,6,Bus ,FTG-143-QWE-109,C-103,Express,Large,350,90.0,"13.059816123454882, 77.77068662374292",59,Fraud
2543,20,9,4,Car,FTG-034-MKH-876,A-101,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",91,Not Fraud
2544,12,9,6,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",71,Not Fraud
2545,3,10,4,Truck,FTG-036-POI-210,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",86,Not Fraud
2546,19,10,5,Van,FTG-347-XCV-987,B-102,Express,Medium,140,120.0,"13.059816123454882, 77.77068662374292",56,Fraud
2547,10,11,3,Sedan,FTG-048-JKL-654,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",79,Not Fraud
2548,2,11,4,SUV,FTG-049-RCD-321,B-102,Express,Large,180,120.0,"13.059816123454882, 77.77068662374292",64,Fraud
2549,17,12,2,Bus ,FTG-040-HGT-098,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",97,Not Fraud
2550,8,12,3,Car,FTG-041-YUI-765,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",69,Not Fraud
2551,0,1,3,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",94,Not Fraud
2552,15,1,6,Truck,FTG-043-NBH-109,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",54,Not Fraud
2553,7,2,3,Van,FTG-044-KJH-876,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",81,Not Fraud
2554,22,2,4,Sedan,FTG-053-EDC-543,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",65,Not Fraud
2555,14,3,3,SUV,FTG-046-LMK-210,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",92,Not Fraud
2556,6,3,4,Bus ,FTG-057-PLN-887,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",50,Not Fraud
2557,21,4,2,Car,FTG-558-VFR-654,A-101,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",75,Not Fraud
2558,13,5,4,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",58,Not Fraud
2559,4,5,2,Truck,FTG-060-QDZ-098,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",89,Not Fraud
2560,20,6,3,Van,FTG-061-PDU-765,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",44,Not Fraud
2561,11,6,1,Sedan,FTG-052-NJH-432,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",78,Not Fraud
2562,2,7,2,SUV,FTG-053-ZXC-109,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",67,Not Fraud
2563,18,7,0,Bus ,FTG-054-OKM-876,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",95,Not Fraud
2564,9,8,1,Car,FTG-055-LKJ-543,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",55,Not Fraud
2565,1,9,6,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",80,Not Fraud
2566,16,9,0,Truck,FTG-077-MKF-987,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",62,Not Fraud
2567,8,10,5,Van,FTG-068-DDV-654,B-102,Regular,Medium,140,120.0,"13.059816123454882, 77.77068662374292",87,Fraud
2568,23,10,6,Sedan,FTG-059-NBH-321,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",47,Not Fraud
2569,14,11,4,SUV,FTG-060-POI-098,B-102,Regular,Large,180,100.0,"13.059816123454882, 77.77068662374292",73,Fraud
2570,6,11,5,Bus ,FTG-061-WSX-765,C-103,Express,Large,350,120.0,"13.059816123454882, 77.77068662374292",68,Fraud
2571,21,12,3,Car,FTG-062-QAZ-432,A-101,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",91,Not Fraud
2572,13,12,5,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",53,Not Fraud
2573,4,1,5,Truck,FTG-064-VFR-876,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",82,Not Fraud
2574,20,1,1,Van,FTG-065-YUI-543,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",56,Not Fraud
2575,12,2,5,Sedan,FTG-066-CDE-210,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",84,Not Fraud
2576,3,2,6,SUV,FTG-067-LMK-987,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",69,Not Fraud
2577,19,3,4,Bus ,FTG-068-NJH-654,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",94,Not Fraud
2578,10,4,6,Car,FTG-069-RFD-321,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",49,Not Fraud
2579,2,4,4,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",76,Not Fraud
2580,17,5,5,Truck,FTG-083-BVC-765,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",63,Not Fraud
2581,8,5,4,Van,FTG-082-XRV-432,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",88,Not Fraud
2582,0,6,5,Sedan,FTG-073-LKJ-109,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",74,Not Fraud
2583,15,6,3,SUV,FTG-074-POU-876,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",96,Not Fraud
2584,7,7,4,Bus ,FTG-055-ZXC-543,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",61,Not Fraud
2585,22,8,2,Car,FTG-066-PLM-210,A-101,Regular,Small,120,100.0,"13.059816123454882, 77.77068662374292",85,Fraud
2586,14,8,4,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",52,Not Fraud
2587,6,9,2,Truck,FTG-058-WSX-654,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",79,Not Fraud
2588,21,9,3,Van,FTG-099-QAZ-321,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",66,Not Fraud
2589,13,10,1,Sedan,FTG-050-RFD-098,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",90,Not Fraud
2590,4,10,2,SUV,FTG-081-YUI-765,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",48,Not Fraud
2591,20,11,0,Bus ,FTG-082-BVC-432,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",77,Not Fraud
2592,11,11,1,Car,FTG-063-NBH-109,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",60,Not Fraud
2593,2,12,6,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",83,Not Fraud
2594,18,1,6,Truck,FTG-055-EDC-543,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",71,Not Fraud
2595,9,1,4,Van,FTG-095-LMK-210,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",97,Not Fraud
2596,1,2,6,Sedan,FTG-077-PLN-987,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",46,Not Fraud
2597,16,2,4,SUV,FTG-088-VFR-654,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",81,Not Fraud
2598,8,3,5,Bus ,FTG-079-WSX-321,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",64,Not Fraud
2599,23,3,6,Car,FTG-170-QAZ-098,A-101,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",93,Not Fraud
2600,23,1,6,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",57,Not Fraud
2601,15,2,1,Truck,FTG-121-ABC-654,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",86,Not Fraud
2602,6,2,6,Van,FTG-131-PQR-321,B-102,Express,Medium,140,120.0,"13.059816123454882, 77.77068662374292",55,Fraud
2603,22,3,0,Sedan,FTG-114-DEF-098,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",82,Not Fraud
2604,13,4,5,SUV,FTG-125-LMN-665,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",63,Not Fraud
2605,5,4,3,Bus ,FTG-106-GHI-332,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",90,Not Fraud
2606,20,5,4,Car,FTG-107-JKL-009,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",48,Not Fraud
2607,11,5,3,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",76,Not Fraud
2608,3,6,4,Truck,FTG-109-RST-443,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",58,Not Fraud
2609,18,6,2,Van,FTG-110-MNO-110,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",87,Not Fraud
2610,10,7,4,Sedan,FTG-111-QWE-887,A-101,Express,Medium,160,120.0,"13.059816123454882, 77.77068662374292",67,Fraud
2611,1,8,2,SUV,FTG-112-ZXC-454,B-102,Regular,Large,180,140.0,"13.059816123454882, 77.77068662374292",94,Fraud
2612,17,8,3,Bus ,FTG-113-POI-323,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",71,Not Fraud
2613,8,9,1,Car,FTG-114-KJH-088,A-101,Regular,Small,120,0.0,"13.059816123454882, 77.77068662374292",89,Fraud
2614,23,9,2,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",52,Not Fraud
2615,15,10,0,Truck,FTG-116-NBH-332,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",79,Not Fraud
2616,6,10,1,Van,FTG-117-LKI-009,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",66,Not Fraud
2617,22,11,6,Sedan,FTG-118-UYT-886,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",95,Not Fraud
2618,13,11,1,SUV,FTG-119-FRD-333,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",44,Not Fraud
2619,4,12,6,Bus ,FTG-120-TRU-110,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",78,Not Fraud
2620,20,1,6,Car,FTG-121-BVC-986,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",61,Not Fraud
2621,11,1,4,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",85,Not Fraud
2622,3,2,5,Truck,FTG-123-NMK-331,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",49,Not Fraud
2623,18,2,3,Van,FTG-124-CDE-798,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",74,Not Fraud
2624,10,3,5,Sedan,FTG-125-VBN-755,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",69,Not Fraud
2625,1,3,6,SUV,FTG-126-PLM-442,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",92,Not Fraud
2626,16,4,4,Bus ,FTG-127-HGT-009,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",57,Not Fraud
2627,8,4,5,Car,FTG-128-WSX-856,A-101,Regular,Small,120,100.0,"13.059816123454882, 77.77068662374292",83,Fraud
2628,23,5,3,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",68,Not Fraud
2629,15,6,5,Truck,FTG-130-LPO-010,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",96,Not Fraud
2630,6,6,3,Van,FTG-131-ZAS-887,B-102,Express,Medium,140,120.0,"13.059816123454882, 77.77068662374292",46,Fraud
2631,21,7,4,Sedan,FTG-132-IXC-454,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",81,Not Fraud
2632,13,7,2,SUV,FTG-133-JOP-331,B-102,Express,Large,180,180.0,"13.059816123454882, 77.77068662374292",60,Not Fraud
2633,4,8,3,Bus ,FTG-134-RRV-098,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",88,Not Fraud
2634,20,8,1,Car,FTG-125-EDC-765,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",53,Not Fraud
2635,11,9,3,Motorcycle,Not Required,D-104,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",77,Not Fraud
2636,3,10,1,Truck,FTG-137-NRI-109,C-103,Express,Large,350,160.0,"13.059816123454882, 77.77068662374292",64,Fraud
2637,18,10,2,Van,FTG-128-LKJ-876,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",91,Not Fraud
2638,9,11,0,Sedan,FTG-129-UTY-543,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",50,Not Fraud
2639,1,11,1,SUV,FTG-141-POU-210,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",75,Not Fraud
2640,16,12,6,Bus ,FTG-121-ZXC-987,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",59,Not Fraud
2641,8,12,0,Car,FTG-122-VBN-654,A-101,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",84,Not Fraud
2642,23,1,0,Motorcycle,Not Required,D-105,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",66,Not Fraud
2643,15,1,4,Truck,FTG-124-MKH-098,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",93,Not Fraud
2644,6,2,5,Van,FTG-125-DCF-765,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",45,Not Fraud
2645,21,2,3,Sedan,FTG-126-POI-432,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",80,Not Fraud
2646,13,3,5,SUV,FTG-127-XCV-109,B-102,Express,Large,180,90.0,"13.059816123454882, 77.77068662374292",62,Fraud
2647,4,3,6,Bus ,FTG-128-JKL-876,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",86,Not Fraud
2648,20,4,4,Car,FTG-229-RFD-543,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",51,Not Fraud
2649,11,4,6,Motorcycle,Not Required,D-105,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",73,Not Fraud
2650,2,5,4,Truck,FTG-121-YUI-987,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",56,Not Fraud
2651,18,6,5,Van,FTG-122-BVC-654,B-102,Regular,Medium,140,140.0,"13.059816123454882, 77.77068662374292",82,Not Fraud
2652,9,6,3,Sedan,FTG-123-NBH-321,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",70,Not Fraud
2653,1,7,4,SUV,FTG-144-KJH-098,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",97,Not Fraud
2654,16,7,2,Bus ,FTG-145-EDC-745,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",47,Not Fraud
2655,8,8,4,Car,FTG-156-LMK-422,A-101,Regular,Small,120,0.0,"13.059816123454882, 77.77068662374292",84,Fraud
2656,23,8,2,Motorcycle,Not Required,D-105,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",65,Not Fraud
2657,14,9,4,Truck,FTG-158-VFR-866,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",92,Not Fraud
2658,6,10,2,Van,FTG-159-WSX-443,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",53,Not Fraud
2659,21,10,3,Sedan,FTG-160-QAZ-211,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",79,Not Fraud
2660,13,11,1,SUV,FTG-161-POU-997,B-102,Express,Large,180,120.0,"13.059816123454882, 77.77068662374292",61,Fraud
2661,4,11,2,Bus ,FTG-162-NJH-554,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",89,Not Fraud
2662,19,12,0,Car,FTG-133-ZXC-321,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",44,Not Fraud
2663,11,12,2,Motorcycle,Not Required,D-105,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",78,Not Fraud
2664,2,1,3,Truck,FTG-135-LKJ-765,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",67,Not Fraud
2665,18,1,6,Van,FTG-136-HGT-432,B-102,Regular,Medium,140,120.0,"13.059816123454882, 77.77068662374292",95,Fraud
2666,9,2,3,Sedan,FTG-166-MKF-109,A-101,Express,Medium,160,160.0,"13.059816123454882, 77.77068662374292",55,Not Fraud
2667,1,2,4,SUV,FTG-168-DRV-876,B-102,Regular,Large,180,180.0,"13.059816123454882, 77.77068662374292",80,Not Fraud
2668,16,3,2,Bus ,FTG-169-NIH-543,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",62,Not Fraud
2669,7,3,3,Car,FTG-140-POI-210,A-101,Regular,Small,120,120.0,"13.059816123454882, 77.77068662374292",87,Not Fraud
2670,23,4,1,Motorcycle,Not Required,D-105,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",47,Not Fraud
2671,14,5,3,Truck,FTG-142-QAZ-654,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",73,Not Fraud
2672,6,5,1,Van,FTG-143-KJH-321,B-102,Express,Medium,140,140.0,"13.059816123454882, 77.77068662374292",68,Not Fraud
2673,21,6,2,Sedan,FTG-144-VFR-098,A-101,Regular,Medium,160,160.0,"13.059816123454882, 77.77068662374292",91,Not Fraud
2674,13,6,0,SUV,FTG-145-YUI-765,B-102,Express,Large,180,90.0,"13.059816123454882, 77.77068662374292",52,Fraud
2675,4,7,1,Bus ,FTG-146-CDE-432,C-103,Regular,Large,350,265.0,"13.059816123454882, 77.77068662374292",82,Not Fraud
2676,19,7,6,Car,FTG-147-LMK-109,A-101,Express,Small,120,120.0,"13.059816123454882, 77.77068662374292",56,Not Fraud
2677,11,8,1,Motorcycle,Not Required,D-105,Regular,Small,0,0.0,"13.059816123454882, 77.77068662374292",84,Not Fraud
2678,2,9,6,Truck,FTG-139-RFD-543,C-103,Express,Large,350,265.0,"13.059816123454882, 77.77068662374292",69,Not Fraud
